CommitId;RefactoringType;RefactoringDetail
c8d646ebf857a676a6b682b5e78d382c52b8c5ab;Rename Method;Rename Method	public clearOnDetach_afterLoadClearedAndRestarted_onAttach_beingsREquest() : void renamed to public clearOnDetach_afterLoadClearedAndRestarted_onAttach_beginsRequest() : void in class com.bumptech.glide.request.target.CustomViewTargetTest
8f1ea5c07dff7ade8c49c324bcb5a7f40d0b4891;Change Parameter Type;Change Parameter Type	backgroundRequestOrigin : Exception to callbackExecutor : Executor in method private obtainRequest(target Target<TranscodeType>, targetListener RequestListener<TranscodeType>, requestOptions BaseRequestOptions<?>, requestCoordinator RequestCoordinator, transitionOptions TransitionOptions<?,? super TranscodeType>, priority Priority, overrideWidth int, overrideHeight int, callbackExecutor Executor) : Request in class com.bumptech.glide.RequestBuilder
8f1ea5c07dff7ade8c49c324bcb5a7f40d0b4891;Extract Method;Extract Method	package into(target Y, targetListener RequestListener<TranscodeType>, callbackExecutor Executor) : Y extracted from public into(target Y) : Y in class com.bumptech.glide.RequestBuilder
8f1ea5c07dff7ade8c49c324bcb5a7f40d0b4891;Change Attribute Type;Change Attribute Type	cbs : List<ResourceCallback> to cbs : ResourceCallbacksAndExecutors in class com.bumptech.glide.load.engine.EngineJob
8f1ea5c07dff7ade8c49c324bcb5a7f40d0b4891;Rename Method;Rename Method	package handleResultOnMainThread() : void renamed to package notifyCallbacksOfResult() : void in class com.bumptech.glide.load.engine.EngineJob
8f1ea5c07dff7ade8c49c324bcb5a7f40d0b4891;Extract Method;Extract Method	private callCallbackOnResourceReady(cb ResourceCallback) : void extracted from package handleResultOnMainThread() : void in class com.bumptech.glide.load.engine.EngineJob
8f1ea5c07dff7ade8c49c324bcb5a7f40d0b4891;Extract Method;Extract Method	private isDone() : boolean extracted from package cancel() : void in class com.bumptech.glide.load.engine.EngineJob
8f1ea5c07dff7ade8c49c324bcb5a7f40d0b4891;Extract Method;Extract Method	package incrementPendingCallbacks(count int) : void extracted from package handleResultOnMainThread() : void in class com.bumptech.glide.load.engine.EngineJob
8f1ea5c07dff7ade8c49c324bcb5a7f40d0b4891;Extract Method;Extract Method	package decrementPendingCallbacks() : void extracted from package handleResultOnMainThread() : void in class com.bumptech.glide.load.engine.EngineJob
8f1ea5c07dff7ade8c49c324bcb5a7f40d0b4891;Extract Variable;Extract Variable	localKey : Key in method package cancel() : void from class com.bumptech.glide.load.engine.EngineJob
8f1ea5c07dff7ade8c49c324bcb5a7f40d0b4891;Extract Variable;Extract Variable	localKey : Key in method package notifyCallbacksOfResult() : void from class com.bumptech.glide.load.engine.EngineJob
8f1ea5c07dff7ade8c49c324bcb5a7f40d0b4891;Extract Variable;Extract Variable	localResource : EngineResource<?> in method package notifyCallbacksOfResult() : void from class com.bumptech.glide.load.engine.EngineJob
8f1ea5c07dff7ade8c49c324bcb5a7f40d0b4891;Rename Parameter;Rename Parameter	requestOrigin : Exception to callbackExecutor : Executor in method public obtain(context Context, glideContext GlideContext, model Object, transcodeClass Class<R>, requestOptions BaseRequestOptions<?>, overrideWidth int, overrideHeight int, priority Priority, target Target<R>, targetListener RequestListener<R>, requestListeners List<RequestListener<R>>, requestCoordinator RequestCoordinator, engine Engine, animationFactory TransitionFactory<? super R>, callbackExecutor Executor) : SingleRequest<R> in class com.bumptech.glide.request.SingleRequest
8f1ea5c07dff7ade8c49c324bcb5a7f40d0b4891;Change Parameter Type;Change Parameter Type	requestOrigin : Exception to callbackExecutor : Executor in method public obtain(context Context, glideContext GlideContext, model Object, transcodeClass Class<R>, requestOptions BaseRequestOptions<?>, overrideWidth int, overrideHeight int, priority Priority, target Target<R>, targetListener RequestListener<R>, requestListeners List<RequestListener<R>>, requestCoordinator RequestCoordinator, engine Engine, animationFactory TransitionFactory<? super R>, callbackExecutor Executor) : SingleRequest<R> in class com.bumptech.glide.request.SingleRequest
8f1ea5c07dff7ade8c49c324bcb5a7f40d0b4891;Rename Parameter;Rename Parameter	requestOrigin : Exception to callbackExecutor : Executor in method private init(context Context, glideContext GlideContext, model Object, transcodeClass Class<R>, requestOptions BaseRequestOptions<?>, overrideWidth int, overrideHeight int, priority Priority, target Target<R>, targetListener RequestListener<R>, requestListeners List<RequestListener<R>>, requestCoordinator RequestCoordinator, engine Engine, animationFactory TransitionFactory<? super R>, callbackExecutor Executor) : void in class com.bumptech.glide.request.SingleRequest
8f1ea5c07dff7ade8c49c324bcb5a7f40d0b4891;Change Parameter Type;Change Parameter Type	requestOrigin : Exception to callbackExecutor : Executor in method private init(context Context, glideContext GlideContext, model Object, transcodeClass Class<R>, requestOptions BaseRequestOptions<?>, overrideWidth int, overrideHeight int, priority Priority, target Target<R>, targetListener RequestListener<R>, requestListeners List<RequestListener<R>>, requestCoordinator RequestCoordinator, engine Engine, animationFactory TransitionFactory<? super R>, callbackExecutor Executor) : void in class com.bumptech.glide.request.SingleRequest
8f1ea5c07dff7ade8c49c324bcb5a7f40d0b4891;Rename Parameter;Rename Parameter	first : SingleRequest<?> to other : SingleRequest<?> in method private listenerCountEquals(other SingleRequest<?>) : boolean in class com.bumptech.glide.request.SingleRequest
8f1ea5c07dff7ade8c49c324bcb5a7f40d0b4891;Rename Method;Rename Method	public testThrowsIfIntoTargetCalledOnBackgroundThread() : void renamed to public doesNotThrowIfIntoTargetCalledOnBackgroundThread() : void in class com.bumptech.glide.RequestBuilderTest
8f1ea5c07dff7ade8c49c324bcb5a7f40d0b4891;Rename Method;Rename Method	public testThrowsIfResumeCalledOnBackgroundThread() : void renamed to public resumeRequests_whenCalledOnBackgroundThread_doesNotThrow() : void in class com.bumptech.glide.RequestManagerTest
8f1ea5c07dff7ade8c49c324bcb5a7f40d0b4891;Rename Method;Rename Method	public testThrowsIfPauseCalledOnBackgroundThread() : void renamed to public pauseRequests_whenCalledOnBackgroundThread_doesNotThrow() : void in class com.bumptech.glide.RequestManagerTest
8f1ea5c07dff7ade8c49c324bcb5a7f40d0b4891;Rename Method;Rename Method	public testThrowsIfLoadCalledOnBackgroundThread() : void renamed to public load_whenCalledOnBackgroundThread_doesNotThrow() : void in class com.bumptech.glide.load.engine.EngineTest
8f1ea5c07dff7ade8c49c324bcb5a7f40d0b4891;Rename Method;Rename Method	public testDoesNotRepeatedlyClearRequestOnMainThreadIfCancelledRepeatedly() : void renamed to public testDoesNotRepeatedlyClearRequestIfCancelledRepeatedly() : void in class com.bumptech.glide.request.RequestFutureTargetTest
8f1ea5c07dff7ade8c49c324bcb5a7f40d0b4891;Move Method;Move Method	private shutdownAndAwaitTermination(pool ExecutorService) : void from class com.bumptech.glide.load.engine.Engine.EngineJobFactory to public shutdownAndAwaitTermination(pool ExecutorService) : void from class com.bumptech.glide.util.Executors
617edc34757ff43807548e64a394eeb1df115db9;Change Variable Type;Change Variable Type	fakeBytes : String to bitmap : Bitmap in method public testBitmapIsEncoded() : void in class com.bumptech.glide.load.resource.bitmap.BitmapEncoderTest
617edc34757ff43807548e64a394eeb1df115db9;Rename Variable;Rename Variable	fakeBytes : String to bitmap : Bitmap in method public testBitmapIsEncoded() : void in class com.bumptech.glide.load.resource.bitmap.BitmapEncoderTest
617edc34757ff43807548e64a394eeb1df115db9;Change Variable Type;Change Variable Type	fakeBytes : String to bitmap : Bitmap in method public testBitmapIsEncodedWithGivenQuality() : void in class com.bumptech.glide.load.resource.bitmap.BitmapEncoderTest
617edc34757ff43807548e64a394eeb1df115db9;Rename Variable;Rename Variable	fakeBytes : String to bitmap : Bitmap in method public testBitmapIsEncodedWithGivenQuality() : void in class com.bumptech.glide.load.resource.bitmap.BitmapEncoderTest
617edc34757ff43807548e64a394eeb1df115db9;Change Variable Type;Change Variable Type	fakeBytes : String to bitmap : Bitmap in method public testEncoderObeysNonNullCompressFormat() : void in class com.bumptech.glide.load.resource.bitmap.BitmapEncoderTest
617edc34757ff43807548e64a394eeb1df115db9;Rename Variable;Rename Variable	fakeBytes : String to bitmap : Bitmap in method public testEncoderObeysNonNullCompressFormat() : void in class com.bumptech.glide.load.resource.bitmap.BitmapEncoderTest
617edc34757ff43807548e64a394eeb1df115db9;Change Return Type;Change Return Type	String to Bitmap in method package encode() : Bitmap in class com.bumptech.glide.load.resource.bitmap.BitmapEncoderTest.EncoderHarness
617edc34757ff43807548e64a394eeb1df115db9;Change Variable Type;Change Variable Type	transcodedDescription : String to transcodedDescription : Bitmap in method public testReturnsBytesOfGivenBitmap() : void in class com.bumptech.glide.load.resource.transcode.BitmapBytesTranscoderTest
617edc34757ff43807548e64a394eeb1df115db9;Change Variable Type;Change Variable Type	transcodedDescription : String to bitmap : Bitmap in method public testUsesGivenQuality() : void in class com.bumptech.glide.load.resource.transcode.BitmapBytesTranscoderTest
617edc34757ff43807548e64a394eeb1df115db9;Rename Variable;Rename Variable	transcodedDescription : String to bitmap : Bitmap in method public testUsesGivenQuality() : void in class com.bumptech.glide.load.resource.transcode.BitmapBytesTranscoderTest
617edc34757ff43807548e64a394eeb1df115db9;Change Variable Type;Change Variable Type	transcodedDescription : String to bitmap : Bitmap in method public testUsesGivenFormat() : void in class com.bumptech.glide.load.resource.transcode.BitmapBytesTranscoderTest
617edc34757ff43807548e64a394eeb1df115db9;Rename Variable;Rename Variable	transcodedDescription : String to bitmap : Bitmap in method public testUsesGivenFormat() : void in class com.bumptech.glide.load.resource.transcode.BitmapBytesTranscoderTest
617edc34757ff43807548e64a394eeb1df115db9;Change Return Type;Change Return Type	String to Bitmap in method package getTranscodedDescription() : Bitmap in class com.bumptech.glide.load.resource.transcode.BitmapBytesTranscoderTest.BitmapBytesTranscoderHarness
b57ef348d1b18621d7a2e6026f1adf5afa072561;Rename Method;Rename Method	private getContextForPackage(source Uri, packageName String) : Context renamed to private findContextForPackage(source Uri, packageName String) : Context in class com.bumptech.glide.load.resource.drawable.ResourceDrawableDecoder
87881988c19cac066599cff5ee2ec6d2645093d6;Rename Method;Rename Method	private validateNewGlideOptionAnnotations(executableElement ExecutableElement) : void renamed to private validateGlideOptionAnnotations(executableElement ExecutableElement) : void in class com.bumptech.glide.annotation.compiler.GlideExtensionValidator
87881988c19cac066599cff5ee2ec6d2645093d6;Rename Method;Rename Method	private validateNewGlideTypeAnnotations(executableElement ExecutableElement) : void renamed to private validateGlideTypeAnnotations(executableElement ExecutableElement) : void in class com.bumptech.glide.annotation.compiler.GlideExtensionValidator
87881988c19cac066599cff5ee2ec6d2645093d6;Inline Method;Inline Method	private validateNewGlideOption(executableElement ExecutableElement) : void inlined to private validateGlideOption(executableElement ExecutableElement) : void in class com.bumptech.glide.annotation.compiler.GlideExtensionValidator
87881988c19cac066599cff5ee2ec6d2645093d6;Inline Method;Inline Method	private validateNewGlideType(executableElement ExecutableElement) : void inlined to private validateGlideType(executableElement ExecutableElement) : void in class com.bumptech.glide.annotation.compiler.GlideExtensionValidator
87881988c19cac066599cff5ee2ec6d2645093d6;Inline Method;Inline Method	private generateMethodsForRequestOptionsExtensionNew(element ExecutableElement) : MethodSpec inlined to private generateMethodsForRequestOptionsExtension(element ExecutableElement) : MethodSpec in class com.bumptech.glide.annotation.compiler.RequestOptionsExtensionGenerator
87881988c19cac066599cff5ee2ec6d2645093d6;Change Return Type;Change Return Type	RequestOptions to BaseRequestOptions<?> in method public test(requestOptions BaseRequestOptions<?>) : BaseRequestOptions<?> in class com.bumptech.glide.test.Extension
87881988c19cac066599cff5ee2ec6d2645093d6;Change Parameter Type;Change Parameter Type	requestOptions : RequestOptions to requestOptions : BaseRequestOptions<?> in method public test(requestOptions BaseRequestOptions<?>) : BaseRequestOptions<?> in class com.bumptech.glide.test.Extension
87881988c19cac066599cff5ee2ec6d2645093d6;Change Return Type;Change Return Type	RequestOptions to BaseRequestOptions<?> in method public centerCrop(requestOptions BaseRequestOptions<?>) : BaseRequestOptions<?> in class com.bumptech.glide.test.Extension
87881988c19cac066599cff5ee2ec6d2645093d6;Change Parameter Type;Change Parameter Type	requestOptions : RequestOptions to requestOptions : BaseRequestOptions<?> in method public centerCrop(requestOptions BaseRequestOptions<?>) : BaseRequestOptions<?> in class com.bumptech.glide.test.Extension
87881988c19cac066599cff5ee2ec6d2645093d6;Change Return Type;Change Return Type	RequestOptions to BaseRequestOptions<?> in method public override(requestOptions BaseRequestOptions<?>, width int, height int) : BaseRequestOptions<?> in class com.bumptech.glide.test.Extension
87881988c19cac066599cff5ee2ec6d2645093d6;Change Parameter Type;Change Parameter Type	requestOptions : RequestOptions to requestOptions : BaseRequestOptions<?> in method public override(requestOptions BaseRequestOptions<?>, width int, height int) : BaseRequestOptions<?> in class com.bumptech.glide.test.Extension
87881988c19cac066599cff5ee2ec6d2645093d6;Change Parameter Type;Change Parameter Type	requestOptions : RequestOptions to requestOptions : BaseRequestOptions<?> in method public centerCrop(requestOptions BaseRequestOptions<?>) : BaseRequestOptions<?> in class com.bumptech.glide.test.Extension
87881988c19cac066599cff5ee2ec6d2645093d6;Change Parameter Type;Change Parameter Type	requestOptions : RequestOptions to requestOptions : BaseRequestOptions<?> in method public test(requestOptions BaseRequestOptions<?>) : BaseRequestOptions<?> in class com.bumptech.glide.test.Extension
87881988c19cac066599cff5ee2ec6d2645093d6;Change Parameter Type;Change Parameter Type	requestOptions : RequestOptions to requestOptions : BaseRequestOptions<?> in method public test(requestOptions BaseRequestOptions<?>) : BaseRequestOptions<?> in class com.bumptech.glide.test.Extension
87881988c19cac066599cff5ee2ec6d2645093d6;Change Return Type;Change Return Type	RequestOptions to BaseRequestOptions<?> in method public squareThumb(requestOptions BaseRequestOptions<?>) : BaseRequestOptions<?> in class com.bumptech.glide.test.ExtensionWithOption
87881988c19cac066599cff5ee2ec6d2645093d6;Change Parameter Type;Change Parameter Type	requestOptions : RequestOptions to requestOptions : BaseRequestOptions<?> in method public squareThumb(requestOptions BaseRequestOptions<?>) : BaseRequestOptions<?> in class com.bumptech.glide.test.ExtensionWithOption
